Anzsic,Anzsic_descriptor,Gas,Period,Data_value,Variable,Units,Magnitude
HHD,Households,Carbon dioxide equivalents,2010.06,1962,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2010.09,1999,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2010.12,2004,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2011.03,1995,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2011.06,1931,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2011.09,2000,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2011.12,1991,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2012.03,1927,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2012.06,1956,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2012.09,1974,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2012.12,2013,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2013.03,1919,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2013.06,1884,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2013.09,2007,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2013.12,2013,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2014.03,1925,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2014.06,1960,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2014.09,2029,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2014.12,2084,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2015.03,2038,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2015.06,2047,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2015.09,2135,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2015.12,2182,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2016.03,2104,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2016.06,2069,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2016.09,2188,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2016.12,2226,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2017.03,2196,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2017.06,2210,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2017.09,2227,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2017.12,2288,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2018.03,2189,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2018.06,2191,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2018.09,2200,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2018.12,2276,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2019.03,2174,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2019.06,2186,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2019.09,2213,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2019.12,2283,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2020.03,2164,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2020.06,1535,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2020.09,2225,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2020.12,2358,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2021.03,2190,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2021.06,2273,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2021.09,1937,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2021.12,2082,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2022.03,2000,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2022.06,2041,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2022.09,2148,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2022.12,2160,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2023.03,2057,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2023.06,2113,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2023.09,2055,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2023.12,2145,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2024.03,2066,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2024.06,2031,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2024.09,2102,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Carbon dioxide equivalents,2024.12,2129,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2010.03,27,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2010.06,27,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2010.09,27,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2010.12,28,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2011.03,29,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2011.06,29,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2011.09,30,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2011.12,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2012.03,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2012.06,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2012.09,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2012.12,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2013.03,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2013.06,30,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2013.09,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2013.12,32,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2014.03,32,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2014.06,32,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2014.09,32,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2014.12,33,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2015.03,34,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2015.06,33,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2015.09,34,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2015.12,35,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2016.03,35,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2016.06,34,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2016.09,35,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2016.12,35,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2017.03,35,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2017.06,35,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2017.09,34,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2017.12,35,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2018.03,35,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2018.06,34,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2018.09,34,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2018.12,34,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2019.03,34,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2019.06,33,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2019.09,32,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2019.12,34,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2020.03,33,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2020.06,27,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2020.09,32,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2020.12,33,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2021.03,30,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2021.06,30,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2021.09,27,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2021.12,29,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2022.03,29,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2022.06,29,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2022.09,30,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2022.12,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2023.03,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2023.06,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2023.09,30,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2023.12,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2024.03,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2024.06,30,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2024.09,30,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Fluorinated gases,2024.12,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2010.03,30,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2010.06,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2010.09,30,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2010.12,29,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2011.03,31,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2011.06,28,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2011.09,28,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2011.12,28,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2012.03,28,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2012.06,28,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2012.09,28,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2012.12,28,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2013.03,26,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2013.06,27,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2013.09,28,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2013.12,27,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2014.03,26,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2014.06,26,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2014.09,26,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2014.12,26,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2015.03,25,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2015.06,26,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2015.09,25,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2015.12,25,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2016.03,25,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2016.06,25,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2016.09,25,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2016.12,24,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2017.03,23,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2017.06,23,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2017.09,22,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2017.12,21,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2018.03,22,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2018.06,21,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2018.09,21,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2018.12,20,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2019.03,19,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2019.06,20,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2019.09,20,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2019.12,20,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2020.03,19,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2020.06,16,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2020.09,20,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2020.12,20,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2021.03,18,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2021.06,20,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2021.09,18,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2021.12,17,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2022.03,17,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2022.06,18,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2022.09,19,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2022.12,18,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2023.03,17,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2023.06,18,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2023.09,18,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2023.12,17,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2024.03,17,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2024.06,18,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2024.09,18,Actual,Kilotonnes,Carbon dioxide equivalents
HHD,Households,Nitrous oxide,2024.12,17,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2010.03,1472,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2010.06,1408,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2010.09,1575,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2010.12,1566,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2011.03,1547,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2011.06,1406,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2011.09,1521,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2011.12,1562,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2012.03,1524,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2012.06,1428,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2012.09,1467,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2012.12,1518,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2013.03,1501,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2013.06,1477,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2013.09,1491,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2013.12,1542,Actual,Kilotonnes,Carbon dioxide equivalents
II1,"Transport, postal, and warehousing",Carbon dioxide equivalents,2014.03,1512,Actual,Kilotonnes,Carbon dioxide equivalents
